player_id,name,is_human,description,strategy,difficulty,registration_date,nb_train_steps
1194,balanced_4j_4c_conf_12_200000_steps.zip,False,,balanced,,2025-01-18 02:32:32.445397+01:00,200000
1195,balanced_4j_4c_conf_12_400000_steps.zip,False,,balanced,,2025-01-18 02:33:22.405903+01:00,400000
1196,balanced_4j_4c_conf_12_50000_steps.zip,False,,balanced,,2025-01-18 02:34:07.803387+01:00,50000
1197,defensive_4j_4c_conf_12_100000_steps.zip,False,,defensive,,2025-01-18 02:34:57.082370+01:00,100000
1198,defensive_4j_4c_conf_12_200000_steps.zip,False,,defensive,,2025-01-18 02:35:25.651569+01:00,200000
1199,defensive_4j_4c_conf_12_400000_steps.zip,False,,defensive,,2025-01-18 02:36:03.860902+01:00,400000
1200,defensive_4j_4c_conf_12_50000_steps.zip,False,,defensive,,2025-01-18 02:36:35.490937+01:00,50000
1201,rusher_4j_4c_conf_12_100000_steps.zip,False,,rusher,,2025-01-18 02:37:18.511147+01:00,100000
1202,rusher_4j_4c_conf_12_200000_steps.zip,False,,rusher,,2025-01-18 02:37:54.860775+01:00,200000
1203,rusher_4j_4c_conf_12_400000_steps.zip,False,,rusher,,2025-01-18 02:39:02.322510+01:00,400000
1204,rusher_4j_4c_conf_12_50000_steps.zip,False,,rusher,,2025-01-18 02:39:50.673293+01:00,50000
1205,spawner_4j_4c_conf_12_100000_steps.zip,False,,spawner,,2025-01-18 02:40:27.448331+01:00,100000
1206,spawner_4j_4c_conf_12_200000_steps.zip,False,,spawner,,2025-01-18 02:41:09.316963+01:00,200000
1207,spawner_4j_4c_conf_12_400000_steps.zip,False,,spawner,,2025-01-18 02:41:58.691193+01:00,400000
1208,spawner_4j_4c_conf_12_50000_steps.zip,False,,spawner,,2025-01-18 02:42:44.003754+01:00,50000
1209,suboptimal_4j_4c_conf_12_100000_steps.zip,False,,suboptimal,,2025-01-18 02:43:12.435911+01:00,100000
1210,suboptimal_4j_4c_conf_12_200000_steps.zip,False,,suboptimal,,2025-01-18 02:43:47.358207+01:00,200000
1211,suboptimal_4j_4c_conf_12_400000_steps.zip,False,,suboptimal,,2025-01-18 02:44:46.968542+01:00,400000
1212,suboptimal_4j_4c_conf_12_50000_steps.zip,False,,suboptimal,,2025-01-18 02:45:41.389499+01:00,50000
