stat_id,nb_no_action_d,nb_move_out_d,nb_move_out_and_kill_d,nb_move_forward_d,nb_get_stuck_behind_d,nb_enter_safezone_d,nb_move_in_safe_zone_d,nb_reach_goal_d,nb_kill_d,nb_reach_pied_escalier_d,nb_avance_recule_pied_escalier_d,nb_marche_1_d,nb_marche_2_d,nb_marche_3_d,nb_marche_4_d,nb_marche_5_d,nb_marche_6_d,nb_no_action_e,nb_move_out_e,nb_move_out_and_kill_e,nb_move_forward_e,nb_get_stuck_behind_e,nb_enter_safezone_e,nb_move_in_safe_zone_e,nb_reach_goal_e,nb_kill_e,nb_reach_pied_escalier_e,nb_avance_recule_pied_escalier_e,nb_marche_1_e,nb_marche_2_e,nb_marche_3_e,nb_marche_4_e,nb_marche_5_e,nb_marche_6_e
57825,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0
57826,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0
57827,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,1,1,1,0,0,0,0,0,0,0,0,0
57828,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
57829,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,10,0,0,0,0,1,0,0,0,0,0,0,0,0
57830,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0
57831,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,0,1,1,1,1,0,0,0,0,0,0,0,0
57832,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
57833,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0
57834,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
57835,9,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,13,0,1,1,1,0,0,0,0,0,0,0,0,0
57836,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,15,0,1,1,0,0,0,0,0,0,0,0,0,0
57837,17,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
57838,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0
57839,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,1,1,1,1,0,0,0,0,0,0,0,0
57840,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0
57841,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0
57842,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0
57843,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57844,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
57845,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
57846,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,1,0,1,0,0,0,0,0,0,0,0,0
57847,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
57848,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,14,0,1,1,1,1,0,0,0,0,0,0,0,0
57849,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
57850,13,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0
57851,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0
57852,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0
57853,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,15,1,0,0,0,1,0,0,0,0,0,0,0,0
57854,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0
57855,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0
57856,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57857,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
57858,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,1,1,0,0,0,0,0,0,0,0,0,0
57859,7,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,15,0,1,1,1,1,0,0,0,0,0,0,0,0
57860,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0
57861,11,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
57862,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
57863,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,14,0,1,2,1,1,0,0,0,0,0,0,0,0
57864,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
57865,15,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
57866,16,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
57867,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
57868,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14,0,1,2,0,0,0,0,0,0,0,0,0,0
57869,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
57870,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,12,0,1,1,1,0,0,0,0,0,0,0,0,0
57871,10,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
57872,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
57873,10,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,10,0,0,0,0,1,0,0,0,0,0,0,0,0
57874,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,16,0,1,1,1,0,0,0,0,0,0,0,0,0
57875,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,13,0,1,0,1,0,0,0,0,0,0,0,0,0
57876,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
57877,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
57878,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
57879,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57880,10,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
57881,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16,0,1,2,1,0,0,0,0,0,0,0,0,0
57882,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0
57883,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,13,0,1,2,1,0,0,0,0,0,0,0,0,0
57884,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
57885,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0
57886,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
57887,13,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
57888,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
57889,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,1,1,1,2,0,0,0,0,0,0,0,0
57890,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
57891,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
57892,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
57893,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,0,1,1,1,0,0,0,0,0,0,0,0,0
57894,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
57895,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
57896,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,13,0,1,1,1,1,0,0,0,0,0,0,0,0
57897,11,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
57898,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14,0,1,1,0,1,0,0,0,0,0,0,0,0
57899,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0
57900,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,1,1,1,1,0,0,0,0,0,0,0,0
57901,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
57902,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
57903,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,1,4,0,0,0,0,0,0,0,0,0,0
57904,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0
57905,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
57906,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,15,0,1,2,1,0,0,0,0,0,0,0,0,0
57907,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,23,0,1,0,1,2,0,0,0,0,0,0,0,0
57908,7,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,18,1,1,1,0,2,0,0,0,0,0,0,0,0
57909,5,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,22,1,0,0,0,3,0,0,0,0,0,0,0,0
57910,8,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,18,1,0,0,0,2,0,0,0,0,0,0,0,0
57911,11,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
57912,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57913,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,16,0,1,1,1,0,0,0,0,0,0,0,0,0
57914,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,19,0,1,0,0,1,0,0,0,0,0,0,0,0
57915,12,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0
57916,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,15,0,1,0,1,1,0,0,0,0,0,0,0,0
57917,14,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
57918,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
57919,16,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
57920,15,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
57921,10,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0
57922,2,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,14,1,1,0,1,1,0,0,0,0,0,0,0,0
57923,13,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0
57924,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0
57925,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,17,0,1,1,1,0,0,0,0,0,0,0,0,0
57926,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57927,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0
57928,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
57929,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,17,0,0,0,0,2,0,0,0,0,0,0,0,0
57930,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0
57931,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0
57932,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0
57933,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0
57934,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,11,1,1,0,1,1,0,0,0,0,0,0,0,0
57935,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
57936,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,17,0,1,2,1,0,0,0,0,0,0,0,0,0
57937,9,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
57938,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,19,0,1,2,0,0,0,0,0,0,0,0,0,0
57939,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,15,0,1,0,1,0,0,0,0,0,0,0,0,0
57940,16,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
57941,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,13,1,1,2,0,0,0,0,0,0,0,0,0,0
57942,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0
57943,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57944,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,1,0,1,1,0,0,0,0,0,0,0,0
57945,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
57946,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
57947,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
57948,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
57949,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
57950,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0
57951,12,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0
57952,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
57953,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
57954,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0
57955,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,17,0,1,0,1,0,0,0,0,0,0,0,0,0
57956,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57957,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
57958,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57959,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
57960,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0
57961,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,1,0,1,1,0,0,0,0,0,0,0,0
57962,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
57963,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
57964,7,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
57965,9,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,13,0,1,0,1,1,0,0,0,0,0,0,0,0
57966,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0
57967,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
57968,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
57969,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,16,0,1,1,1,0,0,0,0,0,0,0,0,0
57970,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57971,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
57972,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0
57973,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0
57974,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,1,1,1,0,0,0,0,0,0,0,0,0
57975,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
57976,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,1,2,1,1,0,0,0,0,0,0,0,0
57977,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
57978,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0
57979,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,14,0,1,1,1,0,0,0,0,0,0,0,0,0
57980,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,11,0,1,1,0,1,0,0,0,0,0,0,0,0
57981,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
57982,11,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
57983,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,1,2,1,0,0,0,0,0,0,0,0,0
57984,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,13,0,1,1,0,1,0,0,0,0,0,0,0,0
57985,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57986,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0
57987,8,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,17,0,1,1,1,3,0,0,0,0,0,0,0,0
57988,20,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
57989,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,19,1,1,1,0,1,0,0,0,0,0,0,0,0
57990,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0
57991,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,14,0,1,2,0,1,0,0,0,0,0,0,0,0
57992,8,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0
57993,2,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,17,0,1,2,1,0,0,0,0,0,0,0,0,0
57994,21,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
57995,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,22,0,1,0,1,2,0,0,0,0,0,0,0,0
57996,13,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0
57997,24,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0
57998,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,26,1,0,0,0,2,0,0,0,0,0,0,0,0
57999,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
58000,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
58001,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,12,0,1,1,1,0,0,0,0,0,0,0,0,0
58002,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58003,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,17,0,1,2,0,0,0,0,0,0,0,0,0,0
58004,15,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
58005,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
58006,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,18,0,1,0,1,0,0,0,0,0,0,0,0,0
58007,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,15,1,1,2,0,0,0,0,0,0,0,0,0,0
58008,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,14,1,1,2,1,0,0,0,0,0,0,0,0,0
58009,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
58010,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,13,0,1,1,0,0,0,0,0,0,0,0,0,0
58011,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,16,0,1,0,0,1,0,0,0,0,0,0,0,0
58012,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,14,1,1,1,1,1,0,0,0,0,0,0,0,0
58013,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58014,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,19,1,0,0,0,1,0,0,0,0,0,0,0,0
58015,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0
