game_id,set_of_rules_id,played_at,nb_participants
75170,8,2024-12-17 22:26:19.925149+01:00,3
75171,8,2024-12-17 22:26:19.972380+01:00,3
75172,8,2024-12-17 22:26:20.017438+01:00,3
75173,8,2024-12-17 22:26:20.054198+01:00,3
75174,8,2024-12-17 22:26:20.112540+01:00,3
75175,8,2024-12-17 22:26:20.155380+01:00,3
75176,8,2024-12-17 22:26:20.201737+01:00,3
75177,8,2024-12-17 22:26:20.247422+01:00,3
75178,8,2024-12-17 22:26:20.306779+01:00,3
75179,8,2024-12-17 22:26:20.353368+01:00,3
75180,8,2024-12-17 22:26:20.396240+01:00,3
75181,8,2024-12-17 22:26:20.442125+01:00,3
75182,8,2024-12-17 22:26:20.486920+01:00,3
75183,8,2024-12-17 22:26:20.547284+01:00,3
75184,8,2024-12-17 22:26:20.584388+01:00,3
75185,8,2024-12-17 22:26:20.628978+01:00,3
75186,8,2024-12-17 22:26:20.672587+01:00,3
75187,8,2024-12-17 22:26:20.716436+01:00,3
75188,8,2024-12-17 22:26:20.760274+01:00,3
75189,8,2024-12-17 22:26:20.797156+01:00,3
75190,8,2024-12-17 22:26:20.839894+01:00,3
75191,8,2024-12-17 22:26:20.883175+01:00,3
75192,8,2024-12-17 22:26:20.920598+01:00,3
75193,8,2024-12-17 22:26:20.960165+01:00,3
75194,8,2024-12-17 22:26:21.009812+01:00,3
75195,8,2024-12-17 22:26:21.051228+01:00,3
75196,8,2024-12-17 22:26:21.088232+01:00,3
75197,8,2024-12-17 22:26:21.126644+01:00,3
75198,8,2024-12-17 22:26:21.178820+01:00,3
75199,8,2024-12-17 22:26:21.235665+01:00,3
75200,8,2024-12-17 22:26:21.297895+01:00,3
75201,8,2024-12-17 22:26:21.339952+01:00,3
75202,8,2024-12-17 22:26:21.379919+01:00,3
75203,8,2024-12-17 22:26:21.419958+01:00,3
75204,8,2024-12-17 22:26:21.460338+01:00,3
75205,8,2024-12-17 22:26:21.499818+01:00,3
75206,8,2024-12-17 22:26:21.540884+01:00,3
75207,8,2024-12-17 22:26:21.571831+01:00,3
75208,8,2024-12-17 22:26:21.625817+01:00,3
75209,8,2024-12-17 22:26:21.668122+01:00,3
75210,8,2024-12-17 22:26:21.729738+01:00,3
75211,8,2024-12-17 22:26:21.770852+01:00,3
75212,8,2024-12-17 22:26:21.815123+01:00,3
75213,8,2024-12-17 22:26:21.865691+01:00,3
75214,8,2024-12-17 22:26:21.911456+01:00,3
75215,8,2024-12-17 22:26:21.954322+01:00,3
75216,8,2024-12-17 22:26:21.998001+01:00,3
75217,8,2024-12-17 22:26:22.040883+01:00,3
75218,8,2024-12-17 22:26:22.096292+01:00,3
75219,8,2024-12-17 22:26:22.142314+01:00,3
75220,8,2024-12-17 22:26:22.189848+01:00,3
75221,8,2024-12-17 22:26:22.233244+01:00,3
75222,8,2024-12-17 22:26:22.283012+01:00,3
75223,8,2024-12-17 22:26:22.329516+01:00,3
75224,8,2024-12-17 22:26:22.372551+01:00,3
75225,8,2024-12-17 22:26:22.420349+01:00,3
75226,8,2024-12-17 22:26:22.472812+01:00,3
75227,8,2024-12-17 22:26:22.517308+01:00,3
75228,8,2024-12-17 22:26:22.564530+01:00,3
75229,8,2024-12-17 22:26:22.611767+01:00,3
75230,8,2024-12-17 22:26:22.655889+01:00,3
75231,8,2024-12-17 22:26:22.704984+01:00,3
75232,8,2024-12-17 22:26:22.750798+01:00,3
75233,8,2024-12-17 22:26:22.817330+01:00,3
75234,8,2024-12-17 22:26:22.860696+01:00,3
75235,8,2024-12-17 22:26:22.924272+01:00,3
75236,8,2024-12-17 22:26:22.973506+01:00,3
75237,8,2024-12-17 22:26:23.021789+01:00,3
75238,8,2024-12-17 22:26:23.079211+01:00,3
75239,8,2024-12-17 22:26:23.123765+01:00,3
75240,8,2024-12-17 22:26:23.177065+01:00,3
75241,8,2024-12-17 22:26:23.222489+01:00,3
75242,8,2024-12-17 22:26:23.265308+01:00,3
75243,8,2024-12-17 22:26:23.336704+01:00,3
75244,8,2024-12-17 22:26:23.397688+01:00,3
75245,8,2024-12-17 22:26:23.445692+01:00,3
75246,8,2024-12-17 22:26:23.488955+01:00,3
75247,8,2024-12-17 22:26:23.556917+01:00,3
75248,8,2024-12-17 22:26:23.596388+01:00,3
75249,8,2024-12-17 22:26:23.639991+01:00,3
75250,8,2024-12-17 22:26:23.687555+01:00,3
75251,8,2024-12-17 22:26:23.739687+01:00,3
75252,8,2024-12-17 22:26:23.794484+01:00,3
75253,8,2024-12-17 22:26:23.836526+01:00,3
75254,8,2024-12-17 22:26:23.886482+01:00,3
75255,8,2024-12-17 22:26:23.938321+01:00,3
75256,8,2024-12-17 22:26:23.991533+01:00,3
75257,8,2024-12-17 22:26:24.033491+01:00,3
75258,8,2024-12-17 22:26:24.080951+01:00,3
75259,8,2024-12-17 22:26:24.140039+01:00,3
75260,8,2024-12-17 22:26:24.184711+01:00,3
75261,8,2024-12-17 22:26:24.227618+01:00,3
75262,8,2024-12-17 22:26:24.290887+01:00,3
75263,8,2024-12-17 22:26:24.335693+01:00,3
75264,8,2024-12-17 22:26:24.423732+01:00,3
75265,8,2024-12-17 22:26:24.520701+01:00,3
75266,8,2024-12-17 22:26:24.583868+01:00,3
75267,8,2024-12-17 22:26:24.629597+01:00,3
75268,8,2024-12-17 22:26:24.670625+01:00,3
75269,8,2024-12-17 22:26:24.715074+01:00,3
75270,8,2024-12-17 22:26:24.764146+01:00,3
75271,8,2024-12-17 22:26:24.814517+01:00,3
75272,8,2024-12-17 22:26:24.864604+01:00,3
75273,8,2024-12-17 22:26:24.917457+01:00,3
75274,8,2024-12-17 22:26:24.968194+01:00,3
75275,8,2024-12-17 22:26:25.022318+01:00,3
75276,8,2024-12-17 22:26:25.072281+01:00,3
75277,8,2024-12-17 22:26:25.130274+01:00,3
75278,8,2024-12-17 22:26:25.173125+01:00,3
75279,8,2024-12-17 22:26:25.219940+01:00,3
75280,8,2024-12-17 22:26:25.262782+01:00,3
75281,8,2024-12-17 22:26:25.302614+01:00,3
75282,8,2024-12-17 22:26:25.341255+01:00,3
75283,8,2024-12-17 22:26:25.395102+01:00,3
75284,8,2024-12-17 22:26:25.432890+01:00,3
75285,8,2024-12-17 22:26:25.472977+01:00,3
75286,8,2024-12-17 22:26:25.529182+01:00,3
75287,8,2024-12-17 22:26:25.585660+01:00,3
75288,8,2024-12-17 22:26:25.629366+01:00,3
75289,8,2024-12-17 22:26:25.670704+01:00,3
75290,8,2024-12-17 22:26:25.716384+01:00,3
75291,8,2024-12-17 22:26:25.772011+01:00,3
75292,8,2024-12-17 22:26:25.826588+01:00,3
75293,8,2024-12-17 22:26:25.869733+01:00,3
75294,8,2024-12-17 22:26:25.925710+01:00,3
75295,8,2024-12-17 22:26:25.968325+01:00,3
75296,8,2024-12-17 22:26:26.013869+01:00,3
75297,8,2024-12-17 22:26:26.056614+01:00,3
75298,8,2024-12-17 22:26:26.094719+01:00,3
75299,8,2024-12-17 22:26:26.143273+01:00,3
75300,8,2024-12-17 22:26:26.186098+01:00,3
75301,8,2024-12-17 22:26:26.226755+01:00,3
75302,8,2024-12-17 22:26:26.269170+01:00,3
75303,8,2024-12-17 22:26:26.316346+01:00,3
75304,8,2024-12-17 22:26:26.388483+01:00,3
75305,8,2024-12-17 22:26:26.433303+01:00,3
75306,8,2024-12-17 22:26:26.473192+01:00,3
75307,8,2024-12-17 22:26:26.521271+01:00,3
75308,8,2024-12-17 22:26:26.568339+01:00,3
75309,8,2024-12-17 22:26:26.613057+01:00,3
75310,8,2024-12-17 22:26:26.653962+01:00,3
75311,8,2024-12-17 22:26:26.703630+01:00,3
75312,8,2024-12-17 22:26:26.748330+01:00,3
75313,8,2024-12-17 22:26:26.790619+01:00,3
75314,8,2024-12-17 22:26:26.833657+01:00,3
75315,8,2024-12-17 22:26:26.872478+01:00,3
75316,8,2024-12-17 22:26:26.927039+01:00,3
75317,8,2024-12-17 22:26:26.975180+01:00,3
75318,8,2024-12-17 22:26:27.013187+01:00,3
75319,8,2024-12-17 22:26:27.062369+01:00,3
75320,8,2024-12-17 22:26:27.100981+01:00,3
75321,8,2024-12-17 22:26:27.146042+01:00,3
75322,8,2024-12-17 22:26:27.185696+01:00,3
75323,8,2024-12-17 22:26:27.226190+01:00,3
75324,8,2024-12-17 22:26:27.264745+01:00,3
75325,8,2024-12-17 22:26:27.307918+01:00,3
75326,8,2024-12-17 22:26:27.355185+01:00,3
75327,8,2024-12-17 22:26:27.416521+01:00,3
75328,8,2024-12-17 22:26:27.464231+01:00,3
75329,8,2024-12-17 22:26:27.499838+01:00,3
75330,8,2024-12-17 22:26:27.543000+01:00,3
75331,8,2024-12-17 22:26:27.586231+01:00,3
75332,8,2024-12-17 22:26:27.626299+01:00,3
75333,8,2024-12-17 22:26:27.665215+01:00,3
75334,8,2024-12-17 22:26:27.703951+01:00,3
75335,8,2024-12-17 22:26:27.748628+01:00,3
75336,8,2024-12-17 22:26:27.786716+01:00,3
75337,8,2024-12-17 22:26:27.828912+01:00,3
75338,8,2024-12-17 22:26:27.872041+01:00,3
75339,8,2024-12-17 22:26:27.913531+01:00,3
75340,8,2024-12-17 22:26:27.971168+01:00,3
75341,8,2024-12-17 22:26:28.020917+01:00,3
75342,8,2024-12-17 22:26:28.061546+01:00,3
75343,8,2024-12-17 22:26:28.101696+01:00,3
75344,8,2024-12-17 22:26:28.145163+01:00,3
75345,8,2024-12-17 22:26:28.181503+01:00,3
75346,8,2024-12-17 22:26:28.219429+01:00,3
75347,8,2024-12-17 22:26:28.260716+01:00,3
75348,8,2024-12-17 22:26:28.297985+01:00,3
75349,8,2024-12-17 22:26:28.362549+01:00,3
75350,8,2024-12-17 22:26:28.406658+01:00,3
75351,8,2024-12-17 22:26:28.469435+01:00,3
75352,8,2024-12-17 22:26:28.527523+01:00,3
75353,8,2024-12-17 22:26:28.576659+01:00,3
75354,8,2024-12-17 22:26:28.628327+01:00,3
75355,8,2024-12-17 22:26:28.667550+01:00,3
75356,8,2024-12-17 22:26:28.709962+01:00,3
75357,8,2024-12-17 22:26:28.753747+01:00,3
75358,8,2024-12-17 22:26:28.794987+01:00,3
75359,8,2024-12-17 22:26:28.830495+01:00,3
75360,8,2024-12-17 22:26:28.876539+01:00,3
75361,8,2024-12-17 22:26:28.950056+01:00,3
75362,8,2024-12-17 22:26:29.003536+01:00,3
75363,8,2024-12-17 22:26:29.040019+01:00,3
75364,8,2024-12-17 22:26:29.109286+01:00,3
75365,8,2024-12-17 22:26:29.155175+01:00,3
75366,8,2024-12-17 22:26:29.205304+01:00,3
75367,8,2024-12-17 22:26:29.246491+01:00,3
75368,8,2024-12-17 22:26:29.288091+01:00,3
75369,8,2024-12-17 22:26:29.336439+01:00,3
75370,8,2024-12-17 22:26:29.379697+01:00,3
75371,8,2024-12-17 22:26:29.433643+01:00,3
75372,8,2024-12-17 22:26:29.474582+01:00,3
75373,8,2024-12-17 22:26:29.516499+01:00,3
75374,8,2024-12-17 22:26:29.547505+01:00,3
75375,8,2024-12-17 22:26:29.584060+01:00,3
75376,8,2024-12-17 22:26:29.624569+01:00,3
75377,8,2024-12-17 22:26:29.664350+01:00,3
75378,8,2024-12-17 22:26:29.706060+01:00,3
75379,8,2024-12-17 22:26:29.749898+01:00,3
75380,8,2024-12-17 22:26:29.800162+01:00,3
75381,8,2024-12-17 22:26:29.843311+01:00,3
75382,8,2024-12-17 22:26:29.888802+01:00,3
75383,8,2024-12-17 22:26:29.932932+01:00,3
75384,8,2024-12-17 22:26:29.986416+01:00,3
75385,8,2024-12-17 22:26:30.038898+01:00,3
75386,8,2024-12-17 22:26:30.089639+01:00,3
75387,8,2024-12-17 22:26:30.154802+01:00,3
75388,8,2024-12-17 22:26:30.205024+01:00,3
75389,8,2024-12-17 22:26:30.245826+01:00,3
75390,8,2024-12-17 22:26:30.291786+01:00,3
75391,8,2024-12-17 22:26:30.334816+01:00,3
75392,8,2024-12-17 22:26:30.375540+01:00,3
75393,8,2024-12-17 22:26:30.419656+01:00,3
75394,8,2024-12-17 22:26:30.461896+01:00,3
75395,8,2024-12-17 22:26:30.505164+01:00,3
75396,8,2024-12-17 22:26:30.563749+01:00,3
75397,8,2024-12-17 22:26:30.606418+01:00,3
75398,8,2024-12-17 22:26:30.649703+01:00,3
75399,8,2024-12-17 22:26:30.702077+01:00,3
75400,8,2024-12-17 22:26:30.746050+01:00,3
75401,8,2024-12-17 22:26:30.791304+01:00,3
75402,8,2024-12-17 22:26:30.859745+01:00,3
75403,8,2024-12-17 22:26:30.896906+01:00,3
75404,8,2024-12-17 22:26:30.956331+01:00,3
75405,8,2024-12-17 22:26:31.005940+01:00,3
75406,8,2024-12-17 22:26:31.060738+01:00,3
75407,8,2024-12-17 22:26:31.103860+01:00,3
75408,8,2024-12-17 22:26:31.143765+01:00,3
75409,8,2024-12-17 22:26:31.195270+01:00,3
75410,8,2024-12-17 22:26:31.232420+01:00,3
75411,8,2024-12-17 22:26:31.277474+01:00,3
75412,8,2024-12-17 22:26:31.350014+01:00,3
75413,8,2024-12-17 22:26:31.390911+01:00,3
75414,8,2024-12-17 22:26:31.443362+01:00,3
75415,8,2024-12-17 22:26:31.495133+01:00,3
75416,8,2024-12-17 22:26:31.543400+01:00,3
75417,8,2024-12-17 22:26:31.582187+01:00,3
75418,8,2024-12-17 22:26:31.619959+01:00,3
75419,8,2024-12-17 22:26:31.659796+01:00,3
75420,8,2024-12-17 22:26:31.701955+01:00,3
75421,8,2024-12-17 22:26:31.746288+01:00,3
75422,8,2024-12-17 22:26:31.797084+01:00,3
75423,8,2024-12-17 22:26:31.837039+01:00,3
75424,8,2024-12-17 22:26:31.877526+01:00,3
75425,8,2024-12-17 22:26:31.914722+01:00,3
75426,8,2024-12-17 22:26:31.953837+01:00,3
75427,8,2024-12-17 22:26:32.005023+01:00,3
75428,8,2024-12-17 22:26:32.050622+01:00,3
75429,8,2024-12-17 22:26:32.102133+01:00,3
75430,8,2024-12-17 22:26:32.140733+01:00,3
75431,8,2024-12-17 22:26:32.193838+01:00,3
75432,8,2024-12-17 22:26:32.250487+01:00,3
75433,8,2024-12-17 22:26:32.288322+01:00,3
75434,8,2024-12-17 22:26:32.333892+01:00,3
75435,8,2024-12-17 22:26:32.376902+01:00,3
75436,8,2024-12-17 22:26:32.418486+01:00,3
75437,8,2024-12-17 22:26:32.456838+01:00,3
75438,8,2024-12-17 22:26:32.500029+01:00,3
75439,8,2024-12-17 22:26:32.543855+01:00,3
75440,8,2024-12-17 22:26:32.588959+01:00,3
75441,8,2024-12-17 22:26:32.627035+01:00,3
75442,8,2024-12-17 22:26:32.667912+01:00,3
75443,8,2024-12-17 22:26:32.713176+01:00,3
75444,8,2024-12-17 22:26:32.754898+01:00,3
75445,8,2024-12-17 22:26:32.812629+01:00,3
75446,8,2024-12-17 22:26:32.854030+01:00,3
75447,8,2024-12-17 22:26:32.892802+01:00,3
75448,8,2024-12-17 22:26:32.931138+01:00,3
75449,8,2024-12-17 22:26:32.974835+01:00,3
75450,8,2024-12-17 22:26:33.012753+01:00,3
75451,8,2024-12-17 22:26:33.049408+01:00,3
75452,8,2024-12-17 22:26:33.087492+01:00,3
75453,8,2024-12-17 22:26:33.130937+01:00,3
75454,8,2024-12-17 22:26:33.170825+01:00,3
75455,8,2024-12-17 22:26:33.216628+01:00,3
75456,8,2024-12-17 22:26:33.257871+01:00,3
75457,8,2024-12-17 22:26:33.315397+01:00,3
75458,8,2024-12-17 22:26:33.358641+01:00,3
75459,8,2024-12-17 22:26:33.403005+01:00,3
75460,8,2024-12-17 22:26:33.478050+01:00,3
75461,8,2024-12-17 22:26:33.525803+01:00,3
75462,8,2024-12-17 22:26:33.561599+01:00,3
75463,8,2024-12-17 22:26:33.605841+01:00,3
75464,8,2024-12-17 22:26:33.673189+01:00,3
75465,8,2024-12-17 22:26:33.714591+01:00,3
75466,8,2024-12-17 22:26:33.749134+01:00,3
75467,8,2024-12-17 22:26:33.783662+01:00,3
75468,8,2024-12-17 22:26:33.825941+01:00,3
75469,8,2024-12-17 22:26:33.867442+01:00,3
75470,8,2024-12-17 22:26:33.913342+01:00,3
75471,8,2024-12-17 22:26:33.951078+01:00,3
75472,8,2024-12-17 22:26:34.008171+01:00,3
75473,8,2024-12-17 22:26:34.047268+01:00,3
75474,8,2024-12-17 22:26:34.091408+01:00,3
75475,8,2024-12-17 22:26:34.136842+01:00,3
75476,8,2024-12-17 22:26:34.182580+01:00,3
75477,8,2024-12-17 22:26:34.226588+01:00,3
75478,8,2024-12-17 22:26:34.280977+01:00,3
75479,8,2024-12-17 22:26:34.313376+01:00,3
75480,8,2024-12-17 22:26:34.360755+01:00,3
75481,8,2024-12-17 22:26:34.400359+01:00,3
75482,8,2024-12-17 22:26:34.439467+01:00,3
75483,8,2024-12-17 22:26:34.499095+01:00,3
75484,8,2024-12-17 22:26:34.539238+01:00,3
75485,8,2024-12-17 22:26:34.577847+01:00,3
75486,8,2024-12-17 22:26:34.612594+01:00,3
75487,8,2024-12-17 22:26:34.653129+01:00,3
75488,8,2024-12-17 22:26:34.693796+01:00,3
75489,8,2024-12-17 22:26:34.728974+01:00,3
75490,8,2024-12-17 22:26:34.779208+01:00,3
75491,8,2024-12-17 22:26:34.818202+01:00,3
75492,8,2024-12-17 22:26:34.860712+01:00,3
75493,8,2024-12-17 22:26:34.904358+01:00,3
75494,8,2024-12-17 22:26:34.942529+01:00,3
75495,8,2024-12-17 22:26:34.980738+01:00,3
75496,8,2024-12-17 22:26:35.019272+01:00,3
75497,8,2024-12-17 22:26:35.066132+01:00,3
75498,8,2024-12-17 22:26:35.108313+01:00,3
75499,8,2024-12-17 22:26:35.147947+01:00,3
75500,8,2024-12-17 22:26:35.189415+01:00,3
75501,8,2024-12-17 22:26:35.238318+01:00,3
75502,8,2024-12-17 22:26:35.286529+01:00,3
75503,8,2024-12-17 22:26:35.329723+01:00,3
75504,8,2024-12-17 22:26:35.369343+01:00,3
75505,8,2024-12-17 22:26:35.409646+01:00,3
75506,8,2024-12-17 22:26:35.461995+01:00,3
75507,8,2024-12-17 22:26:35.496169+01:00,3
75508,8,2024-12-17 22:26:35.557727+01:00,3
75509,8,2024-12-17 22:26:35.598851+01:00,3
75510,8,2024-12-17 22:26:35.635649+01:00,3
75511,8,2024-12-17 22:26:35.678237+01:00,3
75512,8,2024-12-17 22:26:35.715404+01:00,3
75513,8,2024-12-17 22:26:35.756480+01:00,3
75514,8,2024-12-17 22:26:35.803628+01:00,3
75515,8,2024-12-17 22:26:35.848673+01:00,3
75516,8,2024-12-17 22:26:35.888588+01:00,3
75517,8,2024-12-17 22:26:35.923731+01:00,3
75518,8,2024-12-17 22:26:35.965472+01:00,3
75519,8,2024-12-17 22:26:36.005157+01:00,3
75520,8,2024-12-17 22:26:36.043425+01:00,3
75521,8,2024-12-17 22:26:36.081025+01:00,3
75522,8,2024-12-17 22:26:36.133807+01:00,3
75523,8,2024-12-17 22:26:36.180446+01:00,3
75524,8,2024-12-17 22:26:36.227411+01:00,3
75525,8,2024-12-17 22:26:36.263074+01:00,3
75526,8,2024-12-17 22:26:36.304762+01:00,3
75527,8,2024-12-17 22:26:36.351245+01:00,3
75528,8,2024-12-17 22:26:36.391784+01:00,3
75529,8,2024-12-17 22:26:36.439757+01:00,3
75530,8,2024-12-17 22:26:36.484407+01:00,3
75531,8,2024-12-17 22:26:36.523468+01:00,3
75532,8,2024-12-17 22:26:36.567976+01:00,3
75533,8,2024-12-17 22:26:36.613079+01:00,3
75534,8,2024-12-17 22:26:36.651025+01:00,3
75535,8,2024-12-17 22:26:36.690760+01:00,3
75536,8,2024-12-17 22:26:36.735931+01:00,3
75537,8,2024-12-17 22:26:36.772413+01:00,3
75538,8,2024-12-17 22:26:36.827826+01:00,3
75539,8,2024-12-17 22:26:36.873530+01:00,3
75540,8,2024-12-17 22:26:36.917834+01:00,3
75541,8,2024-12-17 22:26:36.960958+01:00,3
75542,8,2024-12-17 22:26:37.004460+01:00,3
75543,8,2024-12-17 22:26:37.045883+01:00,3
75544,8,2024-12-17 22:26:37.090384+01:00,3
75545,8,2024-12-17 22:26:37.130710+01:00,3
75546,8,2024-12-17 22:26:37.171222+01:00,3
75547,8,2024-12-17 22:26:37.211873+01:00,3
75548,8,2024-12-17 22:26:37.255855+01:00,3
75549,8,2024-12-17 22:26:37.303535+01:00,3
75550,8,2024-12-17 22:26:37.358966+01:00,3
75551,8,2024-12-17 22:26:37.400576+01:00,3
75552,8,2024-12-17 22:26:37.441714+01:00,3
75553,8,2024-12-17 22:26:37.489096+01:00,3
75554,8,2024-12-17 22:26:37.533421+01:00,3
75555,8,2024-12-17 22:26:37.571321+01:00,3
75556,8,2024-12-17 22:26:37.613507+01:00,3
75557,8,2024-12-17 22:26:37.652035+01:00,3
75558,8,2024-12-17 22:26:37.714208+01:00,3
75559,8,2024-12-17 22:26:37.756571+01:00,3
75560,8,2024-12-17 22:26:37.809755+01:00,3
75561,8,2024-12-17 22:26:37.849533+01:00,3
75562,8,2024-12-17 22:26:37.895665+01:00,3
75563,8,2024-12-17 22:26:37.942793+01:00,3
75564,8,2024-12-17 22:26:38.033746+01:00,3
75565,8,2024-12-17 22:26:38.102637+01:00,3
75566,8,2024-12-17 22:26:38.147766+01:00,3
75567,8,2024-12-17 22:26:38.196848+01:00,3
75568,8,2024-12-17 22:26:38.236561+01:00,3
75569,8,2024-12-17 22:26:38.283998+01:00,3
75570,8,2024-12-17 22:26:38.334914+01:00,3
75571,8,2024-12-17 22:26:38.371504+01:00,3
75572,8,2024-12-17 22:26:38.416690+01:00,3
75573,8,2024-12-17 22:26:38.463036+01:00,3
75574,8,2024-12-17 22:26:38.510222+01:00,3
75575,8,2024-12-17 22:26:38.553119+01:00,3
75576,8,2024-12-17 22:26:38.599223+01:00,3
75577,8,2024-12-17 22:26:38.654090+01:00,3
75578,8,2024-12-17 22:26:38.695485+01:00,3
75579,8,2024-12-17 22:26:38.745257+01:00,3
75580,8,2024-12-17 22:26:38.795948+01:00,3
75581,8,2024-12-17 22:26:38.854630+01:00,3
75582,8,2024-12-17 22:26:38.902020+01:00,3
75583,8,2024-12-17 22:26:38.939025+01:00,3
75584,8,2024-12-17 22:26:38.991370+01:00,3
75585,8,2024-12-17 22:26:39.040121+01:00,3
75586,8,2024-12-17 22:26:39.078714+01:00,3
75587,8,2024-12-17 22:26:39.114177+01:00,3
75588,8,2024-12-17 22:26:39.158298+01:00,3
75589,8,2024-12-17 22:26:39.200241+01:00,3
75590,8,2024-12-17 22:26:39.236421+01:00,3
75591,8,2024-12-17 22:26:39.273649+01:00,3
75592,8,2024-12-17 22:26:39.319046+01:00,3
75593,8,2024-12-17 22:26:39.367214+01:00,3
75594,8,2024-12-17 22:26:39.424533+01:00,3
75595,8,2024-12-17 22:26:39.468468+01:00,3
75596,8,2024-12-17 22:26:39.506797+01:00,3
75597,8,2024-12-17 22:26:39.549885+01:00,3
75598,8,2024-12-17 22:26:39.590113+01:00,3
75599,8,2024-12-17 22:26:39.638109+01:00,3
75600,8,2024-12-17 22:26:39.681595+01:00,3
75601,8,2024-12-17 22:26:39.725848+01:00,3
75602,8,2024-12-17 22:26:39.765795+01:00,3
75603,8,2024-12-17 22:26:39.802097+01:00,3
75604,8,2024-12-17 22:26:39.861037+01:00,3
75605,8,2024-12-17 22:26:39.907566+01:00,3
75606,8,2024-12-17 22:26:39.947779+01:00,3
75607,8,2024-12-17 22:26:39.991178+01:00,3
75608,8,2024-12-17 22:26:40.038371+01:00,3
75609,8,2024-12-17 22:26:40.079888+01:00,3
75610,8,2024-12-17 22:26:40.122225+01:00,3
75611,8,2024-12-17 22:26:40.170389+01:00,3
75612,8,2024-12-17 22:26:40.210545+01:00,3
75613,8,2024-12-17 22:26:40.253689+01:00,3
75614,8,2024-12-17 22:26:40.311744+01:00,3
75615,8,2024-12-17 22:26:40.359917+01:00,3
75616,8,2024-12-17 22:26:40.393381+01:00,3
75617,8,2024-12-17 22:26:40.439311+01:00,3
75618,8,2024-12-17 22:26:40.477551+01:00,3
75619,8,2024-12-17 22:26:40.528104+01:00,3
75620,8,2024-12-17 22:26:40.565764+01:00,3
75621,8,2024-12-17 22:26:40.604084+01:00,3
75622,8,2024-12-17 22:26:40.643370+01:00,3
75623,8,2024-12-17 22:26:40.696228+01:00,3
75624,8,2024-12-17 22:26:40.740236+01:00,3
75625,8,2024-12-17 22:26:40.783630+01:00,3
75626,8,2024-12-17 22:26:40.840090+01:00,3
75627,8,2024-12-17 22:26:40.891501+01:00,3
75628,8,2024-12-17 22:26:40.938144+01:00,3
75629,8,2024-12-17 22:26:40.987372+01:00,3
75630,8,2024-12-17 22:26:41.024461+01:00,3
75631,8,2024-12-17 22:26:41.066094+01:00,3
75632,8,2024-12-17 22:26:41.119763+01:00,3
75633,8,2024-12-17 22:26:41.199764+01:00,3
75634,8,2024-12-17 22:26:41.241158+01:00,3
75635,8,2024-12-17 22:26:41.284758+01:00,3
75636,8,2024-12-17 22:26:41.326773+01:00,3
75637,8,2024-12-17 22:26:41.368740+01:00,3
75638,8,2024-12-17 22:26:41.414026+01:00,3
75639,8,2024-12-17 22:26:41.463362+01:00,3
75640,8,2024-12-17 22:26:41.500655+01:00,3
75641,8,2024-12-17 22:26:41.549803+01:00,3
75642,8,2024-12-17 22:26:41.589597+01:00,3
75643,8,2024-12-17 22:26:41.630448+01:00,3
75644,8,2024-12-17 22:26:41.677386+01:00,3
75645,8,2024-12-17 22:26:41.724266+01:00,3
75646,8,2024-12-17 22:26:41.762419+01:00,3
75647,8,2024-12-17 22:26:41.812723+01:00,3
75648,8,2024-12-17 22:26:41.857547+01:00,3
75649,8,2024-12-17 22:26:41.893842+01:00,3
75650,8,2024-12-17 22:26:41.934649+01:00,3
75651,8,2024-12-17 22:26:41.972781+01:00,3
75652,8,2024-12-17 22:26:42.010160+01:00,3
75653,8,2024-12-17 22:26:42.051518+01:00,3
75654,8,2024-12-17 22:26:42.105203+01:00,3
75655,8,2024-12-17 22:26:42.144568+01:00,3
75656,8,2024-12-17 22:26:42.184115+01:00,3
75657,8,2024-12-17 22:26:42.227548+01:00,3
75658,8,2024-12-17 22:26:42.268918+01:00,3
75659,8,2024-12-17 22:26:42.306691+01:00,3
75660,8,2024-12-17 22:26:42.350749+01:00,3
75661,8,2024-12-17 22:26:42.397139+01:00,3
75662,8,2024-12-17 22:26:42.437173+01:00,3
75663,8,2024-12-17 22:26:42.487493+01:00,3
75664,8,2024-12-17 22:26:42.577218+01:00,3
75665,8,2024-12-17 22:26:42.625073+01:00,3
75666,8,2024-12-17 22:26:42.664318+01:00,3
75667,8,2024-12-17 22:26:42.710249+01:00,3
75668,8,2024-12-17 22:26:42.747868+01:00,3
75669,8,2024-12-17 22:26:42.796476+01:00,3
75670,8,2024-12-17 22:26:42.837141+01:00,3
75671,8,2024-12-17 22:26:42.883317+01:00,3
75672,8,2024-12-17 22:26:42.926615+01:00,3
75673,8,2024-12-17 22:26:42.966918+01:00,3
75674,8,2024-12-17 22:26:43.011100+01:00,3
75675,8,2024-12-17 22:26:43.043171+01:00,3
75676,8,2024-12-17 22:26:43.092538+01:00,3
75677,8,2024-12-17 22:26:43.138109+01:00,3
75678,8,2024-12-17 22:26:43.182610+01:00,3
75679,8,2024-12-17 22:26:43.223906+01:00,3
75680,8,2024-12-17 22:26:43.269582+01:00,3
75681,8,2024-12-17 22:26:43.314236+01:00,3
75682,8,2024-12-17 22:26:43.357940+01:00,3
75683,8,2024-12-17 22:26:43.397889+01:00,3
75684,8,2024-12-17 22:26:43.445302+01:00,3
75685,8,2024-12-17 22:26:43.482493+01:00,3
75686,8,2024-12-17 22:26:43.530597+01:00,3
