participant_id,game_id,player_id,num_player_game,action_stats,turn_order,reward_action_agent,reward_rectified,nb_moves,is_winner,nb_actions_interdites,nb_pawns_in_goal
49953,15639,32,1,49953,1,-480,485,88,True,51,2
49954,15639,32,2,49954,2,-550,481,79,False,59,0
49955,15639,32,3,49955,3,-420,396,71,False,47,0
49956,15639,32,4,49956,4,-465,490,73,False,53,0
49957,15640,32,1,49957,1,-575,505,124,True,62,2
49958,15640,32,2,49958,2,-740,535,116,False,76,1
49959,15640,32,3,49959,3,-445,441,110,False,52,0
49960,15640,32,4,49960,4,-750,580,116,False,81,0
49961,15641,32,1,49961,1,-485,530,109,True,57,2
49962,15641,32,2,49962,2,-710,480,100,False,74,1
49963,15641,32,3,49963,3,-290,456,84,False,40,0
49964,15641,32,4,49964,4,-755,756,96,False,80,1
49965,15642,32,1,49965,1,-870,822,127,False,96,1
49966,15642,32,2,49966,2,-645,620,104,False,70,0
49967,15642,32,3,49967,3,-815,616,120,False,89,1
49968,15642,32,4,49968,4,-685,540,134,True,70,2
49969,15643,32,1,49969,1,-885,571,156,False,93,1
49970,15643,32,2,49970,2,-795,601,172,False,84,1
49971,15643,32,3,49971,3,-830,616,164,False,87,1
49972,15643,32,4,49972,4,-805,640,161,True,84,2
49973,15644,32,1,49973,1,-695,706,132,False,77,0
49974,15644,32,2,49974,2,-585,850,124,False,78,0
49975,15644,32,3,49975,3,-825,778,126,False,91,0
49976,15644,32,4,49976,4,-630,585,141,True,66,2
49977,15645,32,1,49977,1,-1305,1156,194,True,135,2
49978,15645,32,2,49978,2,-1100,1132,176,False,123,0
49979,15645,32,3,49979,3,-1035,887,179,False,109,1
49980,15645,32,4,49980,4,-1170,932,184,False,122,1
49981,15646,32,1,49981,1,-710,805,145,False,84,0
49982,15646,32,2,49982,2,-990,975,144,False,105,0
49983,15646,32,3,49983,3,-865,755,153,True,94,2
49984,15646,32,4,49984,4,-825,776,139,False,91,0
49985,15647,32,1,49985,1,-1480,1263,214,True,156,2
49986,15647,32,2,49986,2,-1300,1151,199,False,132,0
49987,15647,32,3,49987,3,-1245,1357,196,False,142,0
49988,15647,32,4,49988,4,-1145,1102,201,False,119,1
49989,15648,32,1,49989,1,-800,702,137,False,87,1
49990,15648,32,2,49990,2,-720,876,121,False,87,0
49991,15648,32,3,49991,3,-790,890,124,False,89,0
49992,15648,32,4,49992,4,-640,631,130,True,73,2
49993,15649,32,1,49993,1,-810,800,109,False,89,0
49994,15649,32,2,49994,2,-420,335,117,True,44,2
49995,15649,32,3,49995,3,-705,537,113,False,71,1
49996,15649,32,4,49996,4,-585,645,105,False,64,0
49997,15650,32,1,49997,1,-700,605,114,False,73,1
49998,15650,32,2,49998,2,-570,507,103,True,63,2
49999,15650,32,3,49999,3,-590,650,96,False,66,0
50000,15650,32,4,50000,4,-720,666,103,False,79,0
50001,15651,32,1,50001,1,-265,261,79,False,33,0
50002,15651,32,2,50002,2,-525,320,93,True,53,2
50003,15651,32,3,50003,3,-555,501,84,False,59,0
50004,15651,32,4,50004,4,-580,511,87,False,62,0
50005,15652,32,1,50005,1,-1155,813,156,False,116,1
50006,15652,32,2,50006,2,-1140,891,164,False,119,1
50007,15652,32,3,50007,3,-825,836,154,False,98,1
50008,15652,32,4,50008,4,-940,801,150,True,95,2
50009,15653,32,1,50009,1,-1120,976,201,True,115,2
50010,15653,32,2,50010,2,-875,712,186,False,90,1
50011,15653,32,3,50011,3,-1010,1075,185,False,118,0
50012,15653,32,4,50012,4,-1085,1120,187,False,130,0
50013,15654,32,1,50013,1,-900,784,133,False,95,1
50014,15654,32,2,50014,2,-470,396,118,False,49,0
50015,15654,32,3,50015,3,-1040,841,134,False,109,1
50016,15654,32,4,50016,4,-860,725,135,True,91,2
50017,15655,32,1,50017,1,-895,726,156,True,90,2
50018,15655,32,2,50018,2,-915,930,155,False,102,0
50019,15655,32,3,50019,3,-1050,827,154,False,107,1
50020,15655,32,4,50020,4,-915,1090,151,False,107,0
50021,15656,32,1,50021,1,-645,566,82,False,71,0
50022,15656,32,2,50022,2,-400,456,80,False,46,0
50023,15656,32,3,50023,3,-505,596,82,False,59,0
50024,15656,32,4,50024,4,-460,416,95,True,51,2
50025,15657,32,1,50025,1,-715,661,135,False,76,0
50026,15657,32,2,50026,2,-785,610,142,True,79,2
50027,15657,32,3,50027,3,-880,711,139,False,90,1
50028,15657,32,4,50028,4,-660,595,140,False,73,1
50029,15658,32,1,50029,1,-925,832,132,False,101,0
50030,15658,32,2,50030,2,-935,825,141,False,94,1
50031,15658,32,3,50031,3,-970,787,146,True,100,2
50032,15658,32,4,50032,4,-1070,945,133,False,112,0
50033,15659,32,1,50033,1,-595,606,107,False,72,0
50034,15659,32,2,50034,2,-790,690,113,False,84,1
50035,15659,32,3,50035,3,-515,406,110,True,54,2
50036,15659,32,4,50036,4,-625,775,107,False,78,0
50037,15660,32,1,50037,1,-825,832,115,False,92,0
50038,15660,32,2,50038,2,-380,711,104,False,58,0
50039,15660,32,3,50039,3,-640,575,118,True,66,2
50040,15660,32,4,50040,4,-705,582,107,False,73,1
50041,15661,32,1,50041,1,-770,650,137,False,81,1
50042,15661,32,2,50042,2,-855,900,140,True,96,2
50043,15661,32,3,50043,3,-950,826,126,False,101,0
50044,15661,32,4,50044,4,-900,657,132,False,93,1
50045,15662,32,1,50045,1,-995,915,150,False,103,1
50046,15662,32,2,50046,2,-800,881,167,True,94,2
50047,15662,32,3,50047,3,-835,881,146,False,100,0
50048,15662,32,4,50048,4,-925,836,155,False,99,0
50049,15663,32,1,50049,1,-1150,1007,212,False,121,1
50050,15663,32,2,50050,2,-1080,1350,226,True,129,2
50051,15663,32,3,50051,3,-1270,1026,232,False,131,1
50052,15663,32,4,50052,4,-1435,1148,227,False,149,1
50053,15664,32,1,50053,1,-560,601,117,True,64,2
50054,15664,32,2,50054,2,-610,566,103,False,63,0
50055,15664,32,3,50055,3,-665,475,109,False,68,1
50056,15664,32,4,50056,4,-660,616,113,False,74,1
50057,15665,32,1,50057,1,-630,550,97,False,68,0
50058,15665,32,2,50058,2,-675,618,97,False,73,0
50059,15665,32,3,50059,3,-565,631,107,False,67,0
50060,15665,32,4,50060,4,-525,490,100,True,56,2
50061,15666,32,1,50061,1,-880,815,143,False,92,0
50062,15666,32,2,50062,2,-925,880,159,True,98,2
50063,15666,32,3,50063,3,-835,576,143,False,87,1
50064,15666,32,4,50064,4,-1110,987,154,False,117,0
50065,15667,32,1,50065,1,-635,582,82,False,68,1
50066,15667,32,2,50066,2,-280,425,67,False,36,0
50067,15667,32,3,50067,3,-610,440,83,True,62,2
50068,15667,32,4,50068,4,-305,315,62,False,32,0
50069,15668,32,1,50069,1,-975,798,140,False,103,1
50070,15668,32,2,50070,2,-870,751,140,True,88,2
50071,15668,32,3,50071,3,-855,890,124,False,97,0
50072,15668,32,4,50072,4,-935,677,138,False,96,1
50073,15669,32,1,50073,1,-575,560,122,True,60,2
50074,15669,32,2,50074,2,-575,476,124,False,59,1
50075,15669,32,3,50075,3,-720,705,110,False,79,0
50076,15669,32,4,50076,4,-655,590,113,False,69,0
50077,15670,32,1,50077,1,-1240,1122,158,False,134,1
50078,15670,32,2,50078,2,-965,886,164,True,106,2
50079,15670,32,3,50079,3,-1035,942,158,False,106,1
50080,15670,32,4,50080,4,-865,835,144,False,94,0
50081,15671,32,1,50081,1,-715,555,115,False,74,1
50082,15671,32,2,50082,2,-450,415,119,True,53,2
50083,15671,32,3,50083,3,-490,375,115,False,51,1
50084,15671,32,4,50084,4,-535,502,105,False,61,0
50085,15672,32,1,50085,1,-980,962,191,True,110,2
50086,15672,32,2,50086,2,-1215,1171,192,False,132,1
50087,15672,32,3,50087,3,-1150,1061,190,False,120,1
50088,15672,32,4,50088,4,-1005,890,188,False,109,1
50089,15673,32,1,50089,1,-560,436,105,False,59,1
50090,15673,32,2,50090,2,-715,657,104,False,80,0
50091,15673,32,3,50091,3,-560,425,108,True,56,2
50092,15673,32,4,50092,4,-705,556,108,False,73,1
50093,15674,32,1,50093,1,-445,380,81,True,49,2
50094,15674,32,2,50094,2,-325,391,73,False,37,0
50095,15674,32,3,50095,3,-405,425,70,False,48,0
50096,15674,32,4,50096,4,-385,440,69,False,43,0
50097,15675,32,1,50097,1,-1545,1668,224,False,174,0
50098,15675,32,2,50098,2,-1225,1310,219,True,132,2
50099,15675,32,3,50099,3,-1440,1361,208,False,159,0
50100,15675,32,4,50100,4,-1535,1347,220,False,159,1
50101,15676,32,1,50101,1,-645,536,111,False,66,1
50102,15676,32,2,50102,2,-775,593,107,False,81,1
50103,15676,32,3,50103,3,-670,575,107,False,72,1
50104,15676,32,4,50104,4,-740,541,112,True,75,2
50105,15677,32,1,50105,1,-490,371,58,False,49,0
50106,15677,32,2,50106,2,-340,321,54,False,38,0
50107,15677,32,3,50107,3,-435,420,60,False,46,0
50108,15677,32,4,50108,4,-500,401,78,True,55,2
50109,15678,32,1,50109,1,-540,566,96,False,64,0
50110,15678,32,2,50110,2,-660,635,99,False,71,0
50111,15678,32,3,50111,3,-480,505,109,True,52,2
50112,15678,32,4,50112,4,-490,511,85,False,55,0
50113,15679,32,1,50113,1,-605,430,88,False,63,0
50114,15679,32,2,50114,2,-535,475,85,False,58,0
50115,15679,32,3,50115,3,-595,545,94,False,68,1
50116,15679,32,4,50116,4,-475,525,105,True,56,2
50117,15680,32,1,50117,1,-1035,861,129,False,110,0
50118,15680,32,2,50118,2,-720,602,134,True,76,2
50119,15680,32,3,50119,3,-550,636,119,False,65,0
50120,15680,32,4,50120,4,-775,855,120,False,87,0
50121,15681,32,1,50121,1,-1130,1246,176,False,130,0
50122,15681,32,2,50122,2,-1165,1160,190,False,130,1
50123,15681,32,3,50123,3,-1265,1141,179,False,128,1
50124,15681,32,4,50124,4,-1040,951,175,True,108,2
50125,15682,32,1,50125,1,-830,678,130,True,84,2
50126,15682,32,2,50126,2,-585,651,124,False,66,0
50127,15682,32,3,50127,3,-660,577,118,False,73,1
50128,15682,32,4,50128,4,-755,680,120,False,80,1
50129,15683,32,1,50129,1,-980,841,158,False,103,1
50130,15683,32,2,50130,2,-1115,1115,147,False,120,0
50131,15683,32,3,50131,3,-1010,951,167,True,106,2
50132,15683,32,4,50132,4,-1225,1100,156,False,128,0
50133,15684,32,1,50133,1,-410,355,87,True,45,2
50134,15684,32,2,50134,2,-480,296,80,False,48,0
50135,15684,32,3,50135,3,-235,350,70,False,30,0
50136,15684,32,4,50136,4,-425,302,70,False,44,0
50137,15685,32,1,50137,1,-1225,1171,179,False,136,1
50138,15685,32,2,50138,2,-1150,1060,184,True,122,2
50139,15685,32,3,50139,3,-1030,1142,188,False,119,0
50140,15685,32,4,50140,4,-1005,1027,170,False,114,0
50141,15686,32,1,50141,1,-1200,1020,162,False,125,0
50142,15686,32,2,50142,2,-855,802,157,True,89,2
50143,15686,32,3,50143,3,-895,731,160,False,92,1
50144,15686,32,4,50144,4,-1210,1004,152,False,127,0
50145,15687,32,1,50145,1,-500,436,85,True,51,2
50146,15687,32,2,50146,2,-600,506,80,False,62,0
50147,15687,32,3,50147,3,-435,446,91,False,47,1
50148,15687,32,4,50148,4,-340,385,73,False,41,0
50149,15688,32,1,50149,1,-890,902,171,True,98,2
50150,15688,32,2,50150,2,-1050,1012,162,False,113,1
50151,15688,32,3,50151,3,-985,925,157,False,110,0
50152,15688,32,4,50152,4,-1050,1081,152,False,111,0
50153,15689,32,1,50153,1,-660,491,115,False,67,1
50154,15689,32,2,50154,2,-715,698,116,False,79,0
50155,15689,32,3,50155,3,-845,612,119,False,85,1
50156,15689,32,4,50156,4,-730,581,123,True,75,2
50157,15690,32,1,50157,1,-830,835,121,False,92,0
50158,15690,32,2,50158,2,-675,701,136,True,76,2
50159,15690,32,3,50159,3,-760,632,127,False,79,1
50160,15690,32,4,50160,4,-670,655,111,False,72,0
50161,15691,32,1,50161,1,-540,476,99,True,56,2
50162,15691,32,2,50162,2,-470,505,77,False,57,0
50163,15691,32,3,50163,3,-515,447,85,False,54,0
50164,15691,32,4,50164,4,-625,546,96,False,67,1
50165,15692,32,1,50165,1,-1090,941,165,False,117,1
50166,15692,32,2,50166,2,-865,641,145,False,91,1
50167,15692,32,3,50167,3,-855,642,156,False,88,1
50168,15692,32,4,50168,4,-955,871,167,True,103,2
50169,15693,32,1,50169,1,-405,360,99,True,44,2
50170,15693,32,2,50170,2,-585,570,95,False,63,0
50171,15693,32,3,50171,3,-675,575,92,False,72,0
50172,15693,32,4,50172,4,-465,540,93,False,59,0
50173,15694,32,1,50173,1,-1140,1130,177,True,117,2
50174,15694,32,2,50174,2,-1190,1008,162,False,126,0
50175,15694,32,3,50175,3,-1105,1297,168,False,131,0
50176,15694,32,4,50176,4,-855,1061,148,False,98,0
50177,15695,32,1,50177,1,-480,405,93,True,48,2
50178,15695,32,2,50178,2,-515,422,89,False,55,0
50179,15695,32,3,50179,3,-590,452,88,False,60,1
50180,15695,32,4,50180,4,-555,557,84,False,62,0
50181,15696,32,1,50181,1,-355,445,61,False,39,0
50182,15696,32,2,50182,2,-560,465,80,True,56,2
50183,15696,32,3,50183,3,-365,376,60,False,42,0
50184,15696,32,4,50184,4,-435,450,68,False,50,1
50185,15697,32,1,50185,1,-1280,1220,181,False,138,1
50186,15697,32,2,50186,2,-950,985,171,False,105,1
50187,15697,32,3,50187,3,-1015,921,176,False,112,1
50188,15697,32,4,50188,4,-910,820,167,True,95,2
50189,15698,32,1,50189,1,-885,819,115,False,95,0
50190,15698,32,2,50190,2,-940,811,131,True,99,2
50191,15698,32,3,50191,3,-930,1020,120,False,101,0
50192,15698,32,4,50192,4,-785,772,116,False,91,0
50193,15699,32,1,50193,1,-635,530,95,False,66,0
50194,15699,32,2,50194,2,-530,552,96,False,61,0
50195,15699,32,3,50195,3,-755,625,94,False,78,0
50196,15699,32,4,50196,4,-585,491,111,True,62,2
50197,15700,32,1,50197,1,-830,907,128,False,95,1
50198,15700,32,2,50198,2,-805,850,119,False,88,0
50199,15700,32,3,50199,3,-730,701,142,True,80,2
50200,15700,32,4,50200,4,-540,670,116,False,65,0
50201,15701,32,1,50201,1,-900,796,119,False,94,1
50202,15701,32,2,50202,2,-560,735,118,False,70,0
50203,15701,33,3,50203,3,-920,0,140,True,92,2
50204,15701,33,4,50204,4,-880,0,111,False,88,0
50205,15702,32,1,50205,1,-460,382,65,False,50,0
50206,15702,32,2,50206,2,-460,381,78,True,47,2
50207,15702,33,3,50207,3,-580,0,67,False,58,0
50208,15702,33,4,50208,4,-220,0,57,False,22,0
50209,15703,32,1,50209,1,-385,470,101,False,46,0
50210,15703,32,2,50210,2,-785,766,123,True,84,2
50211,15703,33,3,50211,3,-1010,0,117,False,101,0
50212,15703,33,4,50212,4,-920,0,115,False,92,0
50213,15704,32,1,50213,1,-985,805,205,False,101,1
50214,15704,32,2,50214,2,-1335,1191,212,False,148,0
50215,15704,33,3,50215,3,-1280,0,219,True,128,2
50216,15704,33,4,50216,4,-1640,0,201,False,164,1
50217,15705,32,1,50217,1,-805,762,119,False,89,0
50218,15705,32,2,50218,2,-530,682,119,False,66,0
50219,15705,33,3,50219,3,-810,0,115,False,81,0
50220,15705,33,4,50220,4,-690,0,131,True,69,2
50221,15706,32,1,50221,1,-430,400,75,False,47,0
50222,15706,32,2,50222,2,-390,460,71,False,43,0
50223,15706,33,3,50223,3,-730,0,81,False,73,0
50224,15706,33,4,50224,4,-630,0,93,True,63,2
50225,15707,32,1,50225,1,-265,195,61,False,28,0
50226,15707,32,2,50226,2,-435,366,72,False,44,1
50227,15707,33,3,50227,3,-540,0,64,False,54,0
50228,15707,33,4,50228,4,-550,0,76,True,55,2
50229,15708,32,1,50229,1,-560,506,104,True,61,2
50230,15708,32,2,50230,2,-550,435,94,False,58,0
50231,15708,33,3,50231,3,-770,0,104,False,77,0
50232,15708,33,4,50232,4,-550,0,89,False,55,1
50233,15709,32,1,50233,1,-435,466,99,False,51,0
50234,15709,32,2,50234,2,-560,665,90,False,64,0
50235,15709,33,3,50235,3,-590,0,106,True,59,2
50236,15709,33,4,50236,4,-780,0,96,False,78,0
50237,15710,32,1,50237,1,-1140,857,159,True,120,2
50238,15710,32,2,50238,2,-690,641,152,False,73,1
50239,15710,33,3,50239,3,-1260,0,144,False,126,0
50240,15710,33,4,50240,4,-1300,0,165,False,130,1
50241,15711,32,1,50241,1,-575,530,137,True,65,2
50242,15711,32,2,50242,2,-810,606,120,False,83,1
50243,15711,33,3,50243,3,-840,0,130,False,84,1
50244,15711,33,4,50244,4,-1110,0,118,False,111,0
50245,15712,32,1,50245,1,-600,598,113,False,67,0
50246,15712,32,2,50246,2,-685,645,124,False,69,1
50247,15712,33,3,50247,3,-890,0,114,False,89,0
50248,15712,33,4,50248,4,-830,0,123,True,83,2
50249,15713,32,1,50249,1,-950,840,170,False,101,1
50250,15713,32,2,50250,2,-1110,810,173,True,113,2
50251,15713,33,3,50251,3,-680,0,147,False,68,1
50252,15713,33,4,50252,4,-1500,0,171,False,150,1
50253,15714,32,1,50253,1,-730,582,139,False,78,1
50254,15714,32,2,50254,2,-710,731,119,False,81,0
50255,15714,33,3,50255,3,-1180,0,134,False,118,1
50256,15714,33,4,50256,4,-860,0,144,True,86,2
50257,15715,32,1,50257,1,-530,441,65,False,56,0
50258,15715,32,2,50258,2,-465,351,74,True,49,2
50259,15715,33,3,50259,3,-380,0,61,False,38,0
50260,15715,33,4,50260,4,-480,0,64,False,48,0
50261,15716,32,1,50261,1,-830,843,142,False,94,0
50262,15716,32,2,50262,2,-615,531,141,True,67,2
50263,15716,33,3,50263,3,-1130,0,142,False,113,1
50264,15716,33,4,50264,4,-1040,0,135,False,104,0
50265,15717,32,1,50265,1,-1560,1731,258,False,181,1
50266,15717,32,2,50266,2,-1600,1588,243,False,175,0
50267,15717,33,3,50267,3,-1820,0,247,False,182,1
50268,15717,33,4,50268,4,-1960,0,254,True,196,2
50269,15718,32,1,50269,1,-450,341,97,True,46,2
50270,15718,32,2,50270,2,-505,476,78,False,55,0
50271,15718,33,3,50271,3,-560,0,84,False,56,0
50272,15718,33,4,50272,4,-490,0,76,False,49,0
50273,15719,32,1,50273,1,-1125,986,159,False,124,1
50274,15719,32,2,50274,2,-970,1090,162,False,108,1
50275,15719,33,3,50275,3,-1230,0,141,False,123,0
50276,15719,33,4,50276,4,-940,0,160,True,94,2
50277,15720,32,1,50277,1,-695,480,96,False,70,1
50278,15720,32,2,50278,2,-660,541,101,False,70,1
50279,15720,33,3,50279,3,-450,0,98,True,45,2
50280,15720,33,4,50280,4,-690,0,100,False,69,0
50281,15721,32,1,50281,1,-405,436,86,False,48,0
50282,15721,32,2,50282,2,-660,561,97,False,70,0
50283,15721,33,3,50283,3,-590,0,97,False,59,0
50284,15721,33,4,50284,4,-510,0,104,True,51,2
50285,15722,32,1,50285,1,-680,646,147,True,73,2
50286,15722,32,2,50286,2,-930,831,142,False,99,1
50287,15722,33,3,50287,3,-1120,0,135,False,112,0
50288,15722,33,4,50288,4,-1180,0,136,False,118,0
50289,15723,32,1,50289,1,-450,392,83,False,50,0
50290,15723,32,2,50290,2,-430,396,97,True,46,2
50291,15723,33,3,50291,3,-560,0,79,False,56,0
50292,15723,33,4,50292,4,-450,0,78,False,45,0
50293,15724,32,1,50293,1,-1030,1076,175,True,118,2
50294,15724,32,2,50294,2,-815,935,147,False,92,0
50295,15724,33,3,50295,3,-1170,0,167,False,117,1
50296,15724,33,4,50296,4,-1290,0,177,False,129,1
50297,15725,32,1,50297,1,-895,862,132,False,98,1
50298,15725,32,2,50298,2,-935,891,125,False,101,0
50299,15725,33,3,50299,3,-890,0,114,False,89,0
50300,15725,33,4,50300,4,-910,0,145,True,91,2
50301,15726,32,1,50301,1,-415,485,103,True,49,2
50302,15726,32,2,50302,2,-575,506,86,False,63,0
50303,15726,33,3,50303,3,-650,0,85,False,65,0
50304,15726,33,4,50304,4,-530,0,81,False,53,0
50305,15727,32,1,50305,1,-475,446,77,False,53,0
50306,15727,32,2,50306,2,-585,431,86,False,59,1
50307,15727,33,3,50307,3,-620,0,89,False,62,1
50308,15727,33,4,50308,4,-530,0,96,True,53,2
50309,15728,32,1,50309,1,-700,610,133,False,76,1
50310,15728,32,2,50310,2,-840,690,136,False,85,0
50311,15728,33,3,50311,3,-810,0,142,True,81,2
50312,15728,33,4,50312,4,-1060,0,137,False,106,0
50313,15729,32,1,50313,1,-895,721,121,False,92,1
50314,15729,32,2,50314,2,-885,835,141,True,96,2
50315,15729,33,3,50315,3,-1050,0,131,False,105,1
50316,15729,33,4,50316,4,-960,0,118,False,96,0
50317,15730,32,1,50317,1,-450,366,106,True,49,2
50318,15730,32,2,50318,2,-465,440,90,False,52,0
50319,15730,33,3,50319,3,-820,0,99,False,82,0
50320,15730,33,4,50320,4,-740,0,94,False,74,0
50321,15731,32,1,50321,1,-450,431,105,True,50,2
50322,15731,32,2,50322,2,-570,696,94,False,69,0
50323,15731,33,3,50323,3,-610,0,90,False,61,0
50324,15731,33,4,50324,4,-900,0,93,False,90,0
50325,15732,32,1,50325,1,-545,476,104,False,59,0
50326,15732,32,2,50326,2,-405,310,125,True,43,2
50327,15732,33,3,50327,3,-500,0,104,False,50,1
50328,15732,33,4,50328,4,-900,0,106,False,90,0
50329,15733,32,1,50329,1,-825,827,142,True,92,2
50330,15733,32,2,50330,2,-745,741,116,False,81,0
50331,15733,33,3,50331,3,-1060,0,125,False,106,0
50332,15733,33,4,50332,4,-790,0,118,False,79,0
50333,15734,32,1,50333,1,-510,435,97,True,54,2
50334,15734,32,2,50334,2,-595,496,107,False,60,0
50335,15734,33,3,50335,3,-730,0,84,False,73,0
50336,15734,33,4,50336,4,-590,0,88,False,59,0
50337,15735,32,1,50337,1,-835,736,156,True,92,2
50338,15735,32,2,50338,2,-1020,1135,154,False,112,1
50339,15735,33,3,50339,3,-800,0,150,False,80,1
50340,15735,33,4,50340,4,-1020,0,150,False,102,1
50341,15736,32,1,50341,1,-660,597,137,True,72,2
50342,15736,32,2,50342,2,-750,691,142,False,78,1
50343,15736,33,3,50343,3,-900,0,147,False,90,1
50344,15736,33,4,50344,4,-790,0,131,False,79,1
50345,15737,32,1,50345,1,-1640,1675,258,False,172,1
50346,15737,32,2,50346,2,-1435,1792,256,False,177,0
50347,15737,33,3,50347,3,-2180,0,279,True,218,2
50348,15737,33,4,50348,4,-1960,0,259,False,196,1
50349,15738,32,1,50349,1,-750,660,139,True,78,2
50350,15738,32,2,50350,2,-765,722,127,False,84,0
50351,15738,33,3,50351,3,-1120,0,136,False,112,1
50352,15738,33,4,50352,4,-820,0,130,False,82,1
50353,15739,32,1,50353,1,-770,743,115,False,83,0
50354,15739,32,2,50354,2,-680,655,111,False,72,0
50355,15739,33,3,50355,3,-1010,0,115,False,101,0
50356,15739,33,4,50356,4,-790,0,127,True,79,2
50357,15740,32,1,50357,1,-440,416,69,False,51,0
50358,15740,32,2,50358,2,-310,345,66,False,38,0
50359,15740,33,3,50359,3,-550,0,77,True,55,2
50360,15740,33,4,50360,4,-350,0,61,False,35,0
50361,15741,32,1,50361,1,-595,555,143,True,63,2
50362,15741,32,2,50362,2,-945,736,148,False,99,1
50363,15741,33,3,50363,3,-960,0,153,False,96,1
50364,15741,33,4,50364,4,-970,0,131,False,97,0
50365,15742,32,1,50365,1,-570,556,118,True,65,2
50366,15742,32,2,50366,2,-605,557,129,False,66,1
50367,15742,33,3,50367,3,-910,0,107,False,91,0
50368,15742,33,4,50368,4,-730,0,119,False,73,1
50369,15743,32,1,50369,1,-995,816,156,False,108,1
50370,15743,32,2,50370,2,-1150,1006,173,True,115,2
50371,15743,33,3,50371,3,-1230,0,173,False,123,1
50372,15743,33,4,50372,4,-1270,0,154,False,127,0
50373,15744,32,1,50373,1,-485,416,90,False,49,1
50374,15744,32,2,50374,2,-535,396,87,True,54,2
50375,15744,33,3,50375,3,-630,0,82,False,63,0
50376,15744,33,4,50376,4,-610,0,78,False,61,0
50377,15745,32,1,50377,1,-650,575,104,False,71,0
50378,15745,32,2,50378,2,-655,620,111,True,66,2
50379,15745,33,3,50379,3,-740,0,88,False,74,0
50380,15745,33,4,50380,4,-670,0,91,False,67,0
50381,15746,32,1,50381,1,-345,395,82,False,39,0
50382,15746,32,2,50382,2,-515,405,93,True,54,2
50383,15746,33,3,50383,3,-800,0,84,False,80,0
50384,15746,33,4,50384,4,-690,0,79,False,69,1
50385,15747,32,1,50385,1,-795,686,145,False,89,0
50386,15747,32,2,50386,2,-800,797,155,True,87,2
50387,15747,33,3,50387,3,-1000,0,150,False,100,1
50388,15747,33,4,50388,4,-1000,0,150,False,100,1
50389,15748,32,1,50389,1,-670,581,101,False,75,0
50390,15748,32,2,50390,2,-530,455,119,True,55,2
50391,15748,33,3,50391,3,-750,0,113,False,75,0
50392,15748,33,4,50392,4,-620,0,98,False,62,1
50393,15749,32,1,50393,1,-1180,1126,188,False,129,0
50394,15749,32,2,50394,2,-1235,1221,207,True,138,2
50395,15749,33,3,50395,3,-1460,0,216,False,146,1
50396,15749,33,4,50396,4,-1370,0,183,False,137,1
50397,15750,32,1,50397,1,-880,831,133,True,96,2
50398,15750,32,2,50398,2,-910,695,128,False,96,1
50399,15750,33,3,50399,3,-1050,0,140,False,105,1
50400,15750,33,4,50400,4,-970,0,123,False,97,1
50401,15751,32,1,50401,1,-965,936,151,False,103,1
50402,15751,32,2,50402,2,-1135,1190,171,True,123,2
50403,15751,33,3,50403,3,-1090,0,158,False,109,1
50404,15751,33,4,50404,4,-1270,0,155,False,127,0
50405,15752,32,1,50405,1,-425,331,82,False,45,1
50406,15752,32,2,50406,2,-330,285,67,False,36,0
50407,15752,33,3,50407,3,-560,0,81,False,56,1
50408,15752,33,4,50408,4,-460,0,77,True,46,2
50409,15753,32,1,50409,1,-565,525,100,False,60,1
50410,15753,32,2,50410,2,-685,650,101,False,76,0
50411,15753,33,3,50411,3,-800,0,99,False,80,0
50412,15753,33,4,50412,4,-940,0,112,True,94,2
50413,15754,32,1,50413,1,-490,527,73,False,53,0
50414,15754,32,2,50414,2,-395,380,79,True,45,2
50415,15754,33,3,50415,3,-510,0,66,False,51,0
50416,15754,33,4,50416,4,-520,0,68,False,52,0
50417,15755,32,1,50417,1,-560,566,83,False,65,0
50418,15755,32,2,50418,2,-330,355,70,False,38,0
50419,15755,33,3,50419,3,-510,0,83,False,51,0
50420,15755,33,4,50420,4,-550,0,87,True,55,2
50421,15756,32,1,50421,1,-645,605,99,False,67,1
50422,15756,32,2,50422,2,-300,370,83,False,38,0
50423,15756,33,3,50423,3,-550,0,86,False,55,0
50424,15756,33,4,50424,4,-470,0,100,True,47,2
50425,15757,32,1,50425,1,-495,360,94,True,53,2
50426,15757,32,2,50426,2,-465,420,94,False,50,1
50427,15757,33,3,50427,3,-760,0,91,False,76,0
50428,15757,33,4,50428,4,-720,0,99,False,72,1
50429,15758,32,1,50429,1,-1080,821,147,False,113,1
50430,15758,32,2,50430,2,-930,752,149,True,97,2
50431,15758,33,3,50431,3,-950,0,133,False,95,0
50432,15758,33,4,50432,4,-1070,0,142,False,107,1
50433,15759,32,1,50433,1,-560,591,90,False,60,0
50434,15759,32,2,50434,2,-530,525,92,False,61,0
50435,15759,33,3,50435,3,-670,0,120,True,67,2
50436,15759,33,4,50436,4,-850,0,97,False,85,0
50437,15760,32,1,50437,1,-1405,1513,244,False,156,0
50438,15760,32,2,50438,2,-1825,1783,260,False,192,0
50439,15760,33,3,50439,3,-1800,0,268,False,180,1
50440,15760,33,4,50440,4,-1820,0,257,True,182,2
50441,15761,32,1,50441,1,-685,560,131,True,71,2
50442,15761,32,2,50442,2,-695,661,122,False,75,0
50443,15761,33,3,50443,3,-940,0,121,False,94,1
